id,snapshot_time,coin,bid_volume,ask_volume,book_imbalance,best_bid,best_ask,spread_avg,buy_aggressor_vol,sell_aggressor_vol,net_aggressor_flow,num_trades,total_volume,whale_buy_vol,whale_sell_vol,whale_net_flow,whale_trade_count,large_trade_count,book_updates
4344,2026-02-18T08:55:00,BTC,45.31,25.26,0.664255,68062.0,68063.0,1.220183,25.94,120.04,-94.11,446,145.98,4.86,0.01,4.85,22,79,109
4345,2026-02-18T08:56:00,HYPE,3657.11,3918.65,0.42989,29.451,29.456,0.002796,11119.32,1218.28,9901.04,206,12337.6,225.65,1560.39,-1334.74,36,0,108
4346,2026-02-18T08:56:00,BTC,42.67,42.36,0.513094,68038.0,68039.0,1.194444,1.21,38.34,-37.13,311,39.55,0.47,0.0,0.46,15,19,108
4347,2026-02-18T08:57:00,HYPE,3935.24,4236.85,0.456461,29.477,29.482,0.001981,360.55,308.56,51.99,49,669.11,168.14,56.18,111.96,23,0,108
4348,2026-02-18T08:57:00,BTC,92.13,18.15,0.681623,68064.0,68065.0,1.027778,1.78,2.9,-1.12,104,4.69,0.0,0.0,0.0,12,0,108
4349,2026-02-18T08:58:00,HYPE,4354.91,4180.79,0.486573,29.502,29.503,0.001627,418.08,225.56,192.52,43,643.64,168.13,6.06,162.07,15,0,110
4350,2026-02-18T08:58:00,BTC,24.79,68.97,0.423453,68083.0,68084.0,1.0,6.82,0.79,6.03,75,7.6,0.0,0.0,0.0,11,3,110
4351,2026-02-18T08:59:00,HYPE,2221.51,5077.81,0.419166,29.481,29.482,0.001138,206.18,478.17,-271.99,48,684.35,168.14,4.93,163.21,11,0,109
4352,2026-02-18T08:59:00,BTC,37.31,56.39,0.517619,68097.0,68098.0,1.06422,0.35,1.83,-1.49,101,2.18,0.0,0.19,-0.19,18,0,109
4353,2026-02-18T09:00:00,HYPE,2591.62,4258.45,0.430685,29.471,29.472,0.0014,193.96,52.15,141.81,30,246.11,167.35,4.94,162.41,11,0,110
4354,2026-02-18T09:00:00,BTC,39.25,43.21,0.378931,68094.0,68095.0,1.009091,0.06,0.32,-0.26,51,0.38,0.0,0.0,0.0,12,0,110
4355,2026-02-18T09:01:00,HYPE,1543.86,5284.47,0.418921,29.474,29.493,0.001802,819.43,73.1,746.33,61,892.53,168.14,50.6,117.54,14,0,106
4356,2026-02-18T09:01:00,BTC,30.88,57.65,0.449183,68096.0,68097.0,1.132075,0.48,2.15,-1.67,137,2.63,0.0,0.0,0.0,11,0,106
4357,2026-02-18T09:02:00,HYPE,5484.25,4657.46,0.428489,29.422,29.432,0.002345,247.23,3261.33,-3014.1,237,3508.56,846.75,2504.94,-1658.19,200,0,110
4358,2026-02-18T09:02:00,BTC,88.14,17.26,0.305104,68051.0,68052.0,1.072727,0.14,4.53,-4.39,121,4.67,0.0,0.0,0.0,13,0,110
4359,2026-02-18T09:03:00,HYPE,3253.81,4050.96,0.512713,29.428,29.43,0.002569,265.22,6.19,259.03,29,271.41,168.92,4.93,163.99,14,0,109
4360,2026-02-18T09:03:00,BTC,55.25,50.94,0.386961,68028.0,68029.0,1.045872,0.31,14.52,-14.21,174,14.83,0.0,0.0,0.0,12,5,109
4361,2026-02-18T09:04:00,HYPE,3359.63,4422.06,0.470329,29.468,29.469,0.002404,549.13,108.02,441.11,55,657.15,170.19,4.94,165.25,17,0,109
4362,2026-02-18T09:04:00,BTC,44.64,34.25,0.619791,68026.0,68027.0,1.036697,4.31,5.7,-1.39,175,10.02,0.0,1.35,-1.35,13,6,109
4363,2026-02-18T09:05:00,HYPE,4033.59,4513.75,0.447577,29.463,29.466,0.003083,171.38,49.68,121.7,26,221.06,205.64,4.94,200.7,18,0,109
4364,2026-02-18T09:05:00,BTC,63.15,41.33,0.420313,68007.0,68008.0,1.018349,1.59,3.73,-2.14,103,5.32,0.0,0.0,0.0,11,2,109
4365,2026-02-18T09:06:00,HYPE,4821.69,4147.01,0.523053,29.495,29.496,0.001743,226.63,11.14,215.49,40,237.77,168.92,4.94,163.98,19,0,109
4366,2026-02-18T09:06:00,BTC,19.73,59.33,0.369096,68031.0,68032.0,1.06422,2.7,2.34,0.36,135,5.05,0.0,0.0,0.0,13,2,109
4367,2026-02-18T09:07:00,HYPE,3767.37,2923.66,0.528162,29.496,29.498,0.001565,310.61,172.62,137.99,43,483.23,168.91,4.93,163.98,12,0,108
4368,2026-02-18T09:07:00,BTC,39.58,66.85,0.401285,68011.0,68012.0,1.055556,0.6,0.45,0.15,59,1.05,0.0,0.0,0.0,12,1,108
4369,2026-02-18T09:08:00,HYPE,3514.44,4952.63,0.524567,29.512,29.513,0.001917,2656.51,338.59,2317.92,92,2995.1,2429.82,379.89,2049.93,67,0,109
4370,2026-02-18T09:08:00,BTC,3.57,107.41,0.417412,68030.0,68032.0,1.027523,0.32,0.31,0.01,70,0.62,0.0,0.0,0.0,12,0,109
4371,2026-02-18T09:09:00,HYPE,4342.69,4229.64,0.487608,29.494,29.495,0.001645,334.94,2327.39,-1992.45,78,2662.33,796.2,2272.33,-1476.13,56,0,107
4372,2026-02-18T09:09:00,BTC,34.22,63.73,0.438674,68002.0,68003.0,1.168224,2.92,12.94,-10.02,333,15.86,0.2,1.35,-1.15,24,4,107
4373,2026-02-18T09:10:00,HYPE,4154.41,3428.59,0.527424,29.497,29.498,0.001476,445.46,482.09,-36.63,57,927.55,341.2,9.88,331.32,25,0,105
4374,2026-02-18T09:10:00,BTC,27.35,74.67,0.331024,68010.0,68011.0,1.019048,0.76,1.02,-0.26,121,1.78,0.0,0.14,-0.13,20,0,105
4375,2026-02-18T09:11:00,HYPE,4383.31,3687.33,0.483293,29.455,29.456,0.001339,253.77,9.56,244.21,36,263.33,168.92,5.33,163.59,20,0,109
4376,2026-02-18T09:11:00,BTC,46.68,66.17,0.399436,68007.0,68008.0,1.06422,0.55,9.21,-8.66,137,9.76,0.0,0.01,-0.01,11,4,109
4377,2026-02-18T09:12:00,HYPE,2838.55,4713.51,0.554358,29.462,29.463,0.001409,178.67,183.13,-4.46,39,361.8,188.82,4.93,183.89,18,0,110
4378,2026-02-18T09:12:00,BTC,65.97,29.29,0.378928,68015.0,68016.0,1.0,1.25,1.31,-0.06,84,2.56,0.0,0.04,-0.04,13,0,110
4379,2026-02-18T09:13:00,HYPE,3897.25,2786.77,0.52956,29.484,29.485,0.001523,344.22,8.73,335.49,32,352.95,168.92,4.94,163.98,11,0,107
4380,2026-02-18T09:13:00,BTC,16.17,91.28,0.387979,68122.0,68123.0,1.168224,2.63,1.05,1.58,184,3.68,0.0,1.26,-1.26,30,1,107
4381,2026-02-18T09:14:00,HYPE,3024.78,4040.21,0.514333,29.488,29.489,0.001514,550.17,6.2,543.97,37,556.37,168.92,279.32,-110.4,18,0,109
4382,2026-02-18T09:14:00,BTC,39.98,54.32,0.348964,68167.0,68168.0,1.192661,6.57,2.25,4.31,272,8.82,0.0,0.22,-0.22,14,0,109
4383,2026-02-18T09:15:00,HYPE,4211.43,3447.44,0.512221,29.519,29.52,0.001514,290.38,30.51,259.87,39,320.89,168.91,100.81,68.1,23,0,109
4384,2026-02-18T09:15:00,BTC,23.4,81.36,0.277445,68164.0,68165.0,1.137615,11.5,2.94,8.56,171,14.44,10.0,1.2,8.8,39,6,109
4385,2026-02-18T09:16:00,HYPE,4273.32,1927.58,0.570165,29.545,29.547,0.00145,299.24,40.28,258.96,52,339.52,168.53,4.93,163.6,20,0,109
4386,2026-02-18T09:16:00,BTC,35.78,51.59,0.423563,68199.0,68200.0,1.110092,8.33,2.9,5.43,282,11.24,0.0,0.26,-0.26,16,4,109
4387,2026-02-18T09:17:00,HYPE,5413.03,2584.49,0.563298,29.576,29.578,0.002167,755.07,174.77,580.3,72,929.84,168.52,42.96,125.56,17,0,108
4388,2026-02-18T09:17:00,BTC,24.01,81.71,0.333684,68192.0,68193.0,1.092593,153.67,6.71,146.96,378,160.38,0.0,5.85,-5.85,20,73,108
4389,2026-02-18T09:18:00,HYPE,4238.11,3003.66,0.564257,29.577,29.578,0.002236,1452.14,277.5,1174.64,96,1729.64,170.92,198.55,-27.63,24,0,110
4390,2026-02-18T09:18:00,BTC,46.09,43.96,0.445502,68190.0,68191.0,1.090909,0.12,2.44,-2.32,131,2.57,0.68,0.0,0.68,16,0,110
4391,2026-02-18T09:19:00,HYPE,4478.69,3846.6,0.528658,29.534,29.535,0.0015,295.61,972.65,-677.04,79,1268.26,204.56,22.16,182.4,21,0,108
4392,2026-02-18T09:19:00,BTC,46.58,45.0,0.413991,68177.0,68178.0,1.12963,0.2,0.77,-0.57,88,0.97,0.17,0.0,0.16,13,0,108
4393,2026-02-18T09:20:00,HYPE,4566.99,3905.33,0.565604,29.551,29.553,0.00155,400.8,695.37,-294.57,71,1096.17,175.99,42.56,133.43,20,0,109
4394,2026-02-18T09:20:00,BTC,80.41,31.5,0.515016,68185.0,68186.0,1.073394,0.23,0.17,0.06,52,0.39,0.0,0.01,-0.01,13,0,109
4395,2026-02-18T09:21:00,HYPE,4948.88,3241.23,0.580511,29.542,29.543,0.001275,224.37,249.45,-25.08,42,473.82,168.53,4.94,163.59,16,0,109
4396,2026-02-18T09:21:00,BTC,48.23,46.15,0.416303,68175.0,68176.0,1.009174,0.13,1.16,-1.04,62,1.29,0.0,0.0,0.0,13,0,109
4397,2026-02-18T09:22:00,HYPE,4291.7,2302.53,0.550288,29.563,29.564,0.001832,226.24,762.74,-536.5,57,988.98,187.53,4.94,182.59,20,0,107
4398,2026-02-18T09:22:00,BTC,69.39,37.99,0.494667,68168.0,68169.0,1.028037,0.29,1.25,-0.96,70,1.53,0.0,0.0,0.0,10,0,107
4399,2026-02-18T09:23:00,HYPE,4062.28,3333.77,0.574422,29.561,29.562,0.001165,172.53,416.46,-243.93,44,588.99,173.1,4.94,168.16,18,0,109
4400,2026-02-18T09:23:00,BTC,40.19,60.52,0.485753,68168.0,68169.0,1.036697,0.03,0.04,-0.01,50,0.07,0.0,0.0,0.0,13,0,109
4401,2026-02-18T09:24:00,HYPE,5496.32,4483.2,0.573563,29.558,29.56,0.001185,172.9,49.4,123.5,29,222.3,169.54,4.94,164.6,16,0,108
4402,2026-02-18T09:24:00,BTC,26.07,64.22,0.380014,68170.0,68171.0,1.009259,0.07,0.83,-0.76,51,0.9,0.0,0.0,0.0,12,0,108
4403,2026-02-18T09:25:00,HYPE,4361.06,3387.53,0.529174,29.543,29.544,0.001187,173.3,76.88,96.42,28,250.18,168.92,4.93,163.99,14,0,107
4404,2026-02-18T09:25:00,BTC,29.32,59.15,0.388718,68164.0,68165.0,1.018692,0.21,0.47,-0.26,53,0.68,0.0,0.0,0.0,12,0,107
4405,2026-02-18T09:26:00,HYPE,3526.88,3004.2,0.510385,29.552,29.553,0.001236,235.19,48.02,187.17,36,283.21,168.92,7.91,161.01,22,0,110
4406,2026-02-18T09:26:00,BTC,22.89,73.73,0.482172,68157.0,68158.0,1.063636,0.8,0.59,0.21,78,1.39,0.0,0.0,0.0,10,1,110
4407,2026-02-18T09:27:00,HYPE,4368.3,3751.73,0.553217,29.556,29.557,0.001103,190.45,8.67,181.78,32,199.12,168.52,67.22,101.3,18,0,107
4408,2026-02-18T09:27:00,BTC,20.66,79.05,0.46394,68178.0,68179.0,1.037383,22.13,0.27,21.86,133,22.41,0.0,2.71,-2.71,16,12,107
4409,2026-02-18T09:28:00,HYPE,5180.8,4465.2,0.53595,29.566,29.567,0.001148,372.12,52.15,319.97,46,424.27,168.53,4.94,163.59,17,0,108
4410,2026-02-18T09:28:00,BTC,53.78,37.44,0.470159,68170.0,68171.0,1.027778,0.07,0.37,-0.3,86,0.44,0.0,0.0,0.0,16,0,108
4411,2026-02-18T09:29:00,HYPE,3736.09,3829.56,0.5194,29.532,29.533,0.00125,352.78,315.88,36.9,52,668.66,168.91,22.24,146.67,23,0,108
4412,2026-02-18T09:29:00,BTC,23.59,67.46,0.392482,68162.0,68163.0,1.0,0.13,0.66,-0.53,56,0.79,0.04,0.0,0.04,21,0,108
4413,2026-02-18T09:30:00,HYPE,4574.96,4478.88,0.480031,29.491,29.492,0.001128,298.83,449.09,-150.26,75,747.92,168.92,114.95,53.97,31,0,109
4414,2026-02-18T09:30:00,BTC,51.29,64.31,0.360653,68121.0,68122.0,1.027523,0.01,6.59,-6.59,113,6.6,0.79,0.0,0.79,20,2,109
4415,2026-02-18T09:31:00,HYPE,3634.4,4936.87,0.48516,29.441,29.443,0.0013,361.78,505.21,-143.43,83,866.99,168.91,98.46,70.45,36,0,110
4416,2026-02-18T09:31:00,BTC,13.64,82.08,0.344424,68110.0,68111.0,1.027273,0.29,1.58,-1.29,84,1.87,0.51,0.0,0.5,37,0,110
4417,2026-02-18T09:32:00,HYPE,2564.34,4320.83,0.442715,29.365,29.369,0.001364,185.49,4012.4,-3826.91,448,4197.89,168.92,2607.32,-2438.4,168,0,110
4418,2026-02-18T09:32:00,BTC,25.36,64.61,0.307098,68109.0,68110.0,1.090909,2.2,0.53,1.67,75,2.73,0.15,0.0,0.14,16,0,110
4419,2026-02-18T09:33:00,HYPE,4548.63,2262.7,0.535239,29.4,29.401,0.001583,1481.98,120.01,1361.97,112,1601.99,169.55,53.64,115.91,26,0,108
4420,2026-02-18T09:33:00,BTC,23.32,63.08,0.472904,68184.0,68185.0,1.092593,1.52,0.62,0.9,162,2.15,0.0,0.0,0.0,11,0,108
4421,2026-02-18T09:34:00,HYPE,5154.81,2734.66,0.568298,29.436,29.437,0.001771,1412.83,595.23,817.6,98,2008.06,202.65,57.29,145.36,28,0,109
4422,2026-02-18T09:34:00,BTC,43.19,45.53,0.490894,68189.0,68190.0,1.009174,1.32,1.09,0.23,70,2.41,0.0,0.0,0.0,13,0,109
4423,2026-02-18T09:35:00,HYPE,3530.77,2927.3,0.609958,29.443,29.445,0.001491,331.85,59.98,271.87,38,391.83,202.62,13.43,189.19,18,0,106
4424,2026-02-18T09:35:00,BTC,41.48,54.98,0.469726,68189.0,68190.0,1.0,0.19,0.17,0.02,67,0.35,0.0,0.0,0.0,13,0,106
4425,2026-02-18T09:36:00,HYPE,3078.06,2902.74,0.557895,29.42,29.421,0.001972,203.68,49.76,153.92,35,253.44,168.52,47.79,120.73,21,0,109
4426,2026-02-18T09:36:00,BTC,38.34,48.19,0.474501,68189.0,68190.0,1.100917,1.04,2.15,-1.12,82,3.19,0.0,0.27,-0.27,17,1,109
4427,2026-02-18T09:37:00,HYPE,3398.45,3989.02,0.509172,29.399,29.4,0.001916,232.12,271.69,-39.57,64,503.81,168.92,31.12,137.8,36,0,107
4428,2026-02-18T09:37:00,BTC,34.88,60.2,0.429488,68204.0,68205.0,1.046729,8.38,0.55,7.83,82,8.93,0.0,1.07,-1.07,20,6,107
4429,2026-02-18T09:38:00,HYPE,4517.39,3190.03,0.537818,29.392,29.394,0.002315,272.77,114.57,158.2,46,387.34,168.92,49.32,119.6,24,0,108
4430,2026-02-18T09:38:00,BTC,41.27,44.06,0.362166,68204.0,68205.0,1.046296,3.67,2.34,1.33,149,6.0,0.0,0.14,-0.13,15,3,108
4431,2026-02-18T09:39:00,HYPE,5017.9,3943.22,0.492303,29.391,29.392,0.00191,368.97,15.35,353.62,40,384.32,168.52,50.44,118.08,19,0,111
4432,2026-02-18T09:39:00,BTC,42.18,53.46,0.45446,68217.0,68218.0,1.036036,0.09,0.12,-0.03,50,0.21,0.0,0.05,-0.05,16,0,111
4433,2026-02-18T09:40:00,HYPE,4372.33,4319.03,0.584783,29.386,29.388,0.003541,309.77,424.41,-114.64,70,734.18,253.84,38.96,214.88,29,0,109
4434,2026-02-18T09:40:00,BTC,34.74,50.92,0.268536,68193.0,68194.0,1.036697,1.53,0.58,0.95,70,2.11,0.0,0.0,0.0,12,0,109
4435,2026-02-18T09:41:00,HYPE,3503.79,2966.47,0.535759,29.439,29.445,0.002065,485.17,840.03,-354.86,69,1325.2,168.91,53.08,115.83,23,0,107
4436,2026-02-18T09:41:00,BTC,69.52,34.99,0.434781,68204.0,68205.0,1.084112,2.31,0.09,2.22,62,2.41,0.0,0.14,-0.13,15,0,107
4437,2026-02-18T09:42:00,HYPE,3993.54,3469.84,0.525839,29.443,29.448,0.001459,1547.17,260.03,1287.14,96,1807.2,187.12,161.06,26.06,30,0,111
4438,2026-02-18T09:42:00,BTC,66.15,33.62,0.483792,68198.0,68199.0,1.081081,0.24,0.29,-0.06,83,0.53,0.0,0.0,0.0,11,0,111
4439,2026-02-18T09:43:00,HYPE,6344.82,1606.09,0.530818,29.466,29.467,0.001259,179.61,36.95,142.66,48,216.56,168.92,42.24,126.68,29,0,108
4440,2026-02-18T09:43:00,BTC,39.27,50.67,0.591584,68226.0,68227.0,1.037037,0.34,0.28,0.07,65,0.62,0.0,0.0,0.0,11,0,108
4441,2026-02-18T09:44:00,HYPE,5439.12,3089.12,0.496381,29.422,29.423,0.001676,209.41,116.07,93.34,50,325.48,174.52,5.33,169.19,14,0,108
4442,2026-02-18T09:44:00,BTC,25.31,61.4,0.460791,68239.0,68240.0,1.027778,1.65,3.1,-1.45,101,4.74,0.0,2.91,-2.91,32,3,108
4443,2026-02-18T09:45:00,HYPE,4223.77,2663.59,0.573797,29.417,29.418,0.001218,177.32,590.55,-413.23,52,767.87,168.92,552.24,-383.32,40,0,110
4444,2026-02-18T09:45:00,BTC,34.14,58.19,0.476576,68249.0,68251.0,1.063636,0.36,0.1,0.27,93,0.46,0.0,0.0,0.0,13,0,110
4445,2026-02-18T09:46:00,HYPE,4966.81,2922.62,0.508746,29.373,29.374,0.001398,200.04,40.96,159.08,51,241.0,168.52,45.0,123.52,26,0,108
4446,2026-02-18T09:46:00,BTC,26.39,66.45,0.35396,68212.0,68213.0,1.037037,0.21,2.13,-1.92,91,2.34,0.0,0.0,0.0,15,0,108
4447,2026-02-18T09:47:00,HYPE,3259.63,3731.01,0.559541,29.378,29.379,0.001541,351.7,109.72,241.98,52,461.42,177.42,57.45,119.97,28,0,109
4448,2026-02-18T09:47:00,BTC,33.76,47.37,0.377683,68214.0,68215.0,1.110092,0.17,0.14,0.03,74,0.31,0.0,0.04,-0.04,12,0,109
4449,2026-02-18T09:48:00,HYPE,4846.22,3151.88,0.564985,29.434,29.435,0.0015,362.1,574.61,-212.51,67,936.71,198.6,53.41,145.19,22,0,108
4450,2026-02-18T09:48:00,BTC,20.43,57.26,0.559913,68235.0,68236.0,1.092593,1.09,0.28,0.81,85,1.37,0.0,0.66,-0.66,30,0,108
4451,2026-02-18T09:49:00,HYPE,5520.99,2479.14,0.562309,29.436,29.437,0.001164,372.28,137.92,234.36,59,510.2,168.92,118.92,50.0,32,0,110
4452,2026-02-18T09:49:00,BTC,42.57,61.26,0.353366,68198.0,68199.0,1.145455,0.54,0.25,0.28,88,0.79,0.0,0.07,-0.07,25,0,110
4453,2026-02-18T09:50:00,HYPE,2737.6,4392.26,0.396972,29.405,29.406,0.001591,218.74,794.81,-576.07,65,1013.55,168.53,95.78,72.75,31,0,110
4454,2026-02-18T09:50:00,BTC,21.5,105.11,0.410132,68168.0,68169.0,1.027273,0.13,1.53,-1.39,97,1.66,0.0,0.08,-0.08,15,0,110
4455,2026-02-18T09:51:00,HYPE,3211.59,3755.03,0.472161,29.402,29.403,0.001422,192.31,1601.12,-1408.81,65,1793.43,436.86,38.13,398.73,24,0,109
4456,2026-02-18T09:51:00,BTC,37.62,56.32,0.501504,68184.0,68185.0,1.073394,1.67,1.31,0.37,92,2.98,0.0,1.14,-1.13,25,0,109
4457,2026-02-18T09:52:00,HYPE,4246.97,3473.19,0.489393,29.389,29.395,0.001604,208.83,62.4,146.43,31,271.23,168.14,7.56,160.58,14,0,106
4458,2026-02-18T09:52:00,BTC,84.69,22.68,0.594941,68201.0,68203.0,1.075472,0.88,6.6,-5.72,115,7.48,0.0,1.77,-1.77,21,3,106
4459,2026-02-18T09:53:00,HYPE,4851.73,2595.03,0.548861,29.398,29.399,0.001596,174.54,582.18,-407.64,49,756.72,168.91,30.32,138.59,23,0,109
4460,2026-02-18T09:53:00,BTC,26.97,52.23,0.415259,68190.0,68191.0,1.055046,1.53,0.61,0.92,79,2.14,0.0,0.29,-0.29,17,0,109
4461,2026-02-18T09:54:00,HYPE,4233.99,3729.87,0.523445,29.37,29.371,0.001648,194.1,354.57,-160.47,46,548.67,168.92,38.94,129.98,17,0,108
4462,2026-02-18T09:54:00,BTC,34.23,40.07,0.373585,68140.0,68141.0,1.111111,2.62,0.76,1.86,109,3.38,0.0,0.07,-0.07,20,0,108
4463,2026-02-18T09:55:00,HYPE,4527.85,3138.92,0.503582,29.389,29.391,0.001604,516.53,310.44,206.09,43,826.97,172.6,13.83,158.77,17,0,106
4464,2026-02-18T09:55:00,BTC,123.54,37.07,0.49705,68181.0,68182.0,1.066038,2.11,1.52,0.59,176,3.64,0.0,0.08,-0.08,16,1,106
4465,2026-02-18T09:56:00,HYPE,3359.68,3827.06,0.53879,29.364,29.365,0.001761,703.72,810.0,-106.28,81,1513.72,268.86,14.76,254.1,20,0,109
4466,2026-02-18T09:56:00,BTC,27.46,60.49,0.377663,68171.0,68172.0,1.009174,1.04,0.35,0.7,101,1.39,0.0,0.08,-0.08,16,0,109
4467,2026-02-18T09:57:00,HYPE,3830.86,4613.65,0.577778,29.353,29.355,0.00138,376.9,383.87,-6.97,97,760.77,168.53,4.94,163.59,12,0,108
4468,2026-02-18T09:57:00,BTC,33.85,55.25,0.459026,68188.0,68189.0,1.064815,10.72,1.76,8.95,132,12.48,10.0,1.95,8.05,67,4,108
4469,2026-02-18T09:58:00,HYPE,3454.67,3928.18,0.549691,29.33,29.331,0.001355,276.84,3064.13,-2787.29,216,3340.97,168.91,15.65,153.26,23,0,110
4470,2026-02-18T09:58:00,BTC,118.24,35.76,0.253556,68149.0,68152.0,1.072727,0.07,5.15,-5.09,107,5.22,5.0,0.09,4.91,21,2,110
4471,2026-02-18T09:59:00,HYPE,3345.49,3878.22,0.564448,29.358,29.359,0.002551,660.62,2072.24,-1411.62,93,2732.86,524.51,74.36,450.15,25,0,107
4472,2026-02-18T09:59:00,BTC,19.64,75.32,0.387633,68141.0,68142.0,1.028037,0.73,0.24,0.48,76,0.97,0.0,0.08,-0.08,24,1,107
4473,2026-02-18T10:00:00,HYPE,4593.82,3544.76,0.524867,29.344,29.345,0.002907,272.85,154.45,118.4,53,427.3,168.91,25.45,143.46,16,0,107
4474,2026-02-18T10:00:00,BTC,25.61,41.95,0.422295,68131.0,68132.0,1.0,0.15,0.29,-0.14,66,0.43,0.0,0.07,-0.07,14,0,107
4475,2026-02-18T10:01:00,HYPE,4233.03,3751.88,0.476191,29.342,29.343,0.001748,418.58,153.85,264.73,55,572.43,168.53,121.09,47.44,28,0,111
4476,2026-02-18T10:01:00,BTC,6.76,91.85,0.463287,68122.0,68123.0,1.036036,1.3,0.36,0.93,127,1.66,0.0,0.07,-0.07,18,1,111
4477,2026-02-18T10:02:00,HYPE,3298.72,4018.42,0.448116,29.351,29.353,0.001657,185.17,239.48,-54.31,43,424.65,168.92,90.71,78.21,23,0,108
4478,2026-02-18T10:02:00,BTC,38.13,33.37,0.40758,68070.0,68071.0,1.064815,1.3,7.47,-6.18,288,8.77,0.03,0.08,-0.05,18,3,108
4479,2026-02-18T10:03:00,HYPE,2931.21,4030.63,0.485972,29.361,29.362,0.001752,474.97,115.82,359.15,47,590.79,168.52,47.92,120.6,21,0,109
4480,2026-02-18T10:03:00,BTC,48.1,32.7,0.492002,68074.0,68075.0,1.027523,0.09,3.08,-2.99,137,3.16,0.0,0.08,-0.08,14,0,109
4481,2026-02-18T10:04:00,HYPE,3435.64,4420.24,0.463332,29.352,29.353,0.0015,210.06,130.98,79.08,40,341.04,168.92,56.75,112.17,24,0,110
4482,2026-02-18T10:04:00,BTC,15.48,62.5,0.464967,68073.0,68074.0,1.009091,0.75,0.93,-0.18,92,1.67,0.0,0.07,-0.07,20,0,110
4483,2026-02-18T10:05:00,HYPE,3568.75,4244.45,0.450247,29.359,29.368,0.001701,344.53,93.11,251.42,46,437.64,168.91,81.09,87.82,26,0,107
4484,2026-02-18T10:05:00,BTC,25.94,57.91,0.565346,68080.0,68081.0,1.018692,1.5,4.12,-2.62,166,5.62,0.0,1.39,-1.38,21,1,107
4485,2026-02-18T10:06:00,HYPE,3587.34,4277.35,0.504379,29.362,29.363,0.001757,550.25,97.31,452.94,40,647.56,168.54,187.62,-19.08,22,0,107
4486,2026-02-18T10:06:00,BTC,24.26,57.54,0.473507,68068.0,68069.0,1.102804,0.26,0.23,0.04,87,0.49,0.0,0.08,-0.08,15,0,107
4487,2026-02-18T10:07:00,HYPE,3889.7,4470.23,0.452364,29.346,29.347,0.001571,178.64,733.49,-554.85,54,912.13,178.88,90.04,88.84,29,0,112
4488,2026-02-18T10:07:00,BTC,31.91,52.28,0.399684,68083.0,68084.0,1.026786,1.68,1.38,0.3,113,3.06,0.0,0.07,-0.07,17,1,112
4489,2026-02-18T10:08:00,HYPE,2116.34,3847.14,0.495515,29.325,29.326,0.001618,209.65,174.22,35.43,35,383.87,168.52,21.97,146.55,17,0,110
4490,2026-02-18T10:08:00,BTC,31.72,55.26,0.523273,68101.0,68103.0,1.072727,0.44,0.41,0.03,69,0.85,0.0,0.08,-0.08,14,0,110
4491,2026-02-18T10:09:00,HYPE,2025.33,3215.27,0.494946,29.323,29.324,0.001435,193.87,289.39,-95.52,61,483.26,180.15,21.98,158.17,18,0,108
4492,2026-02-18T10:09:00,BTC,79.22,29.65,0.48188,68113.0,68114.0,1.092593,1.65,0.65,0.99,130,2.3,0.0,0.08,-0.08,17,0,108
4493,2026-02-18T10:10:00,HYPE,2724.01,4752.08,0.39614,29.297,29.298,0.001054,174.94,1216.17,-1041.23,218,1391.11,168.91,4.94,163.97,13,0,111
4494,2026-02-18T10:10:00,BTC,93.74,19.81,0.606348,68128.0,68129.0,1.018018,0.53,0.98,-0.45,91,1.51,0.0,0.49,-0.49,45,0,111
4495,2026-02-18T10:11:00,HYPE,3923.92,3333.57,0.457451,29.331,29.332,0.001745,516.38,2321.62,-1805.24,171,2838.0,296.86,21.99,274.87,22,0,110
4496,2026-02-18T10:11:00,BTC,30.4,65.8,0.579894,68144.0,68145.0,1.0,0.66,0.23,0.43,100,0.88,0.0,0.48,-0.48,33,0,110
4497,2026-02-18T10:12:00,HYPE,3962.15,6867.44,0.490046,29.416,29.417,0.001464,1558.47,108.3,1450.17,85,1666.77,168.91,393.6,-224.69,26,0,110
4498,2026-02-18T10:12:00,BTC,35.74,56.24,0.494303,68144.0,68145.0,1.0,0.35,3.82,-3.47,49,4.16,0.0,0.08,-0.08,14,3,110
4499,2026-02-18T10:13:00,HYPE,22491.84,4507.87,0.756705,29.425,29.426,0.001135,1788.27,410.96,1377.31,138,2199.23,168.92,123.06,45.86,30,0,111
4500,2026-02-18T10:13:00,BTC,59.96,26.43,0.511381,68143.0,68144.0,1.018018,0.86,0.39,0.48,75,1.25,0.0,0.58,-0.58,35,0,111
4501,2026-02-18T10:14:00,HYPE,21022.46,6040.04,0.854329,29.434,29.435,0.001159,578.69,444.79,133.9,76,1023.48,272.52,123.94,148.58,32,0,107
4502,2026-02-18T10:14:00,BTC,53.86,32.04,0.716638,68148.0,68149.0,1.009346,1.91,0.94,0.97,94,2.86,0.0,0.53,-0.52,27,1,107
4503,2026-02-18T10:15:00,HYPE,21681.21,5188.6,0.784465,29.385,29.386,0.001194,407.93,3353.84,-2945.91,120,3761.77,587.91,132.29,455.62,34,0,108
4504,2026-02-18T10:15:00,BTC,37.51,76.53,0.479742,68135.0,68136.0,1.027778,2.07,1.41,0.67,84,3.48,0.0,0.08,-0.08,14,1,108
