id,snapshot_time,coin,mark_px,oracle_px,prev_day_px,funding_8h,open_interest,open_interest_usd,day_ntl_vlm,premium
10513400,2026-02-12T22:20:03.593618,HYPE,29.864,29.876,30.17,1.25e-05,23632076.78,705748340.95792,256803705.07274,6.35962e-05
10513591,2026-02-12T22:21:01.225678,HYPE,29.855,29.86,30.17,1.25e-05,23631398.5,705515402.2175,256844160.40271,-3.68386e-05
10513782,2026-02-12T22:22:01.695556,HYPE,29.849,29.858,30.17,1.25e-05,23646353.44,705820003.83056,257200021.75647,-0.0001306183
10513973,2026-02-12T22:23:02.165913,HYPE,29.791,29.802,30.17,1.25e-05,23646577.06,704455177.19446,257254789.69926,-0.0002214616
10514164,2026-02-12T22:24:01.690188,HYPE,29.744,29.756,30.17,1.25e-05,23635450.96,703012853.35424,257718038.82582,-0.00025205
10514355,2026-02-12T22:25:01.913200,HYPE,29.733,29.745,30.17,1.25e-05,23635123.42,702743124.64686,257813715.30452,-0.0006723819
10514546,2026-02-12T22:26:02.482482,HYPE,29.719,29.73,30.17,1.25e-05,23633365.78,702359997.61582,257943518.01184,-0.0003733602
10514737,2026-02-12T22:27:01.345847,HYPE,29.719,29.741,30.17,1.25e-05,23633754.24,702371542.25856,257955485.68591,-0.0008405904
10514928,2026-02-12T22:28:02.162892,HYPE,29.709,29.72,30.17,1.25e-05,23634175.62,702147723.49458,257978900.82986,-0.0003196501
10515119,2026-02-12T22:29:01.580083,HYPE,29.706,29.721,30.17,1.25e-05,23629941.04,701951028.53424,258241042.94713,-0.0005753508
10515310,2026-02-12T22:30:02.136623,HYPE,29.712,29.724,30.17,1.25e-05,23629643.62,702083971.23744,258305107.64829,-0.0003633428
10515501,2026-02-12T22:31:01.450859,HYPE,29.675,29.686,30.17,1.25e-05,23630488.84,701234756.327,258397600.84401,-0.000609715
10515692,2026-02-12T22:32:02.604277,HYPE,29.525,29.535,30.17,1.25e-05,23681189.98,699187134.1595,259884166.61667,-0.0003927544
10515883,2026-02-12T22:33:02.503008,HYPE,29.552,29.565,30.17,1.25e-05,23681317.26,699830287.66752,259929161.99781,-0.0003382378
10516074,2026-02-12T22:34:01.904867,HYPE,29.661,29.673,30.17,1.25e-05,23643184.98,701280509.69178,261325399.25097,8.76217e-05
10516265,2026-02-12T22:35:02.235341,HYPE,29.671,29.679,29.993,1.25e-05,23648362.54,701670564.92434,257830604.81097,0.0005559487
10516456,2026-02-12T22:36:01.257109,HYPE,29.638,29.64,29.993,1.25e-05,23650760.66,700961244.44108,257965012.57857,0.0
10516647,2026-02-12T22:37:01.416844,HYPE,29.763,29.767,29.993,1.25e-05,23662730.26,704273840.72838,258869345.80125,-0.0002351597
10516838,2026-02-12T22:38:02.277090,HYPE,29.787,29.788,29.993,1.25e-05,23662372.0,704831074.764,259432747.42077,0.0003860615
10517029,2026-02-12T22:39:01.912963,HYPE,29.799,29.797,29.993,1.25e-05,23663125.9,705137488.6941,259466649.39327,0.0001006813
10517220,2026-02-12T22:40:02.855093,HYPE,29.797,29.796,29.993,1.25e-05,23663973.48,705115417.78356,259551345.35811,0.0
10517411,2026-02-12T22:41:01.575737,HYPE,29.805,29.801,29.993,1.25e-05,23664624.9,705324145.1445,259586172.96957,0.0
10517602,2026-02-12T22:42:01.467409,HYPE,29.82,29.816,29.993,1.25e-05,23665329.02,705700111.3764,259623074.35689,0.0001140327
10517793,2026-02-12T22:43:02.013487,HYPE,29.848,29.845,29.993,1.25e-05,23663940.28,706321289.47744,259710977.38149,3.35064e-05
10517984,2026-02-12T22:44:02.104054,HYPE,29.829,29.825,29.993,1.25e-05,23663958.16,705872207.95464,259773688.82691,2.34702e-05
10518175,2026-02-12T22:45:01.577419,HYPE,29.839,29.834,29.993,1.25e-05,23665202.68,706145982.76852,259831164.75201,0.0001340752
10518366,2026-02-12T22:46:02.520113,HYPE,29.813,29.81,29.993,1.25e-05,23663881.78,705491307.50714,259887598.95432,-0.000127474
10518557,2026-02-12T22:47:02.381092,HYPE,29.803,29.801,29.993,1.25e-05,23664954.6,705286641.943801,259926634.63251,0.0002583806
10518748,2026-02-12T22:48:02.507841,HYPE,29.822,29.822,29.993,1.25e-05,23664966.52,705736631.559441,259936867.91756,0.0
10518939,2026-02-12T22:49:01.657623,HYPE,29.847,29.844,29.993,1.25e-05,23670472.3,706492586.738101,260040818.04186,6.70151e-05
10519130,2026-02-12T22:50:04.280959,HYPE,29.819,29.808,29.953,1.25e-05,23670526.82,705831439.24558,258343336.23004,0.0003354804
10519321,2026-02-12T22:51:03.498742,HYPE,29.85,29.848,29.953,1.25e-05,23668850.46,706515186.231,258380319.28342,3.35031e-05
10519512,2026-02-12T22:52:02.794457,HYPE,29.861,29.857,29.953,1.25e-05,23673335.06,706909458.22666,258465664.19444,0.0
10519703,2026-02-12T22:53:01.341097,HYPE,29.843,29.84,29.953,1.25e-05,23673553.68,706489862.472241,258474687.80643,3.35121e-05
10519894,2026-02-12T22:54:01.557369,HYPE,29.884,29.88,29.953,1.25e-05,23675472.5,707517820.190001,258516997.12131,-7.02811e-05
10520085,2026-02-12T22:55:02.003435,HYPE,29.849,29.846,29.953,1.25e-05,23675641.42,706694220.74558,258537011.92895,0.000100516
10520276,2026-02-12T22:56:02.617692,HYPE,29.866,29.866,29.953,1.25e-05,23675786.18,707101030.05188,258557045.83355,0.0
10520467,2026-02-12T22:57:01.324746,HYPE,29.854,29.851,29.953,1.25e-05,23676331.52,706833201.198081,258586288.65033,-3.01497e-05
10520658,2026-02-12T22:58:01.494110,HYPE,29.855,29.852,29.953,1.25e-05,23676277.92,706855277.301601,258605613.2819,0.0001004958
10520849,2026-02-12T22:59:01.303580,HYPE,29.801,29.798,29.953,1.25e-05,23678546.54,705644365.438541,258726094.51059,0.0
10521040,2026-02-12T23:00:01.357518,HYPE,29.801,29.801,29.953,1.25e-05,23678108.46,705631310.21646,258742368.07042,0.0001006678
10521231,2026-02-12T23:01:01.795292,HYPE,29.815,29.815,29.953,1.25e-05,23678392.82,705971281.9283,258762749.71128,-4.02482e-05
10521422,2026-02-12T23:02:02.243090,HYPE,29.836,29.836,29.953,1.25e-05,23680964.54,706545258.01544,258837574.69368,0.0001106046
10521613,2026-02-12T23:03:01.531421,HYPE,29.832,29.833,29.953,1.25e-05,23676495.06,706317200.629921,258930733.04862,0.0001675996
10521804,2026-02-12T23:04:01.485980,HYPE,29.862,29.861,29.953,1.25e-05,23679588.54,707119872.981481,259044490.62822,0.000133954
10521995,2026-02-12T23:05:03.882048,HYPE,29.89,29.888,29.846,1.25e-05,23679395.14,707777120.7346,257698635.55829,0.0
10522186,2026-02-12T23:06:02.407265,HYPE,29.898,29.894,29.846,1.25e-05,23681190.26,708020226.39348,257839707.95241,3.34515e-05
10522377,2026-02-12T23:07:02.272296,HYPE,29.893,29.898,29.846,1.25e-05,23681685.62,707916628.23866,257897818.62419,-0.000147167
10522568,2026-02-12T23:08:02.115140,HYPE,29.885,29.882,29.846,1.25e-05,23682223.78,707743257.665301,257918234.84001,2.0079e-05
10522759,2026-02-12T23:09:01.785293,HYPE,29.891,29.889,29.846,1.25e-05,23681183.06,707854242.846461,257985188.35587,0.0003211884
10522950,2026-02-12T23:10:01.795263,HYPE,29.882,29.877,29.846,1.25e-05,23681889.36,707662217.85552,258017349.62599,0.0004719349
10523141,2026-02-12T23:11:01.632560,HYPE,29.91,29.907,29.846,1.25e-05,23681857.34,708324353.0394,258037269.57191,0.000100311
10523332,2026-02-12T23:12:02.220481,HYPE,29.962,29.959,29.846,1.25e-05,23680809.5,709524414.239001,258130164.44181,0.0002002737
10523523,2026-02-12T23:13:01.324577,HYPE,29.995,29.991,29.846,1.25e-05,23690693.42,710602349.132901,258431489.98717,0.0004834784
10523714,2026-02-12T23:14:03.805385,HYPE,29.984,29.981,29.846,1.25e-05,23690807.8,710345181.075201,258462322.20775,1.66772e-05
10523905,2026-02-12T23:15:01.573014,HYPE,30.007,30.006,29.846,1.25e-05,23690125.88,710869607.28116,258538279.10642,0.0
10524096,2026-02-12T23:16:01.538184,HYPE,29.976,29.974,29.846,1.25e-05,23689966.6,710130438.8016,258561665.17817,-2.66898e-05
10524287,2026-02-12T23:17:02.344166,HYPE,29.949,29.948,29.846,1.25e-05,23688067.18,709433923.97382,258630095.05993,0.0
10524478,2026-02-12T23:18:02.152909,HYPE,29.943,29.953,29.846,1.25e-05,23686564.38,709246797.23034,258670626.71609,-0.000420659
10524669,2026-02-12T23:19:01.456812,HYPE,29.979,29.979,29.846,1.25e-05,23686743.06,710104870.19574,258743634.7759,-8.33917e-05
10524860,2026-02-12T23:20:02.356790,HYPE,29.962,29.963,29.761,1.25e-05,23685887.22,709676552.88564,257977945.91779,-0.0001201482
10525051,2026-02-12T23:21:01.698213,HYPE,29.955,29.957,29.761,1.25e-05,23687301.62,709553120.0271,258064903.99073,-5.6748e-05
10525242,2026-02-12T23:22:01.272809,HYPE,29.848,29.849,29.761,1.25e-05,23674912.34,706648783.52432,258450935.78384,0.0
10525433,2026-02-12T23:23:02.612050,HYPE,29.838,29.843,29.761,1.25e-05,23673913.04,706382217.28752,258531453.19607,-0.0001005261
10525624,2026-02-12T23:24:01.765611,HYPE,29.84,29.849,29.761,1.25e-05,23674240.28,706439329.9552,258611566.36013,-0.0003015176
10525815,2026-02-12T23:25:01.737134,HYPE,29.876,29.883,29.761,1.25e-05,23674526.38,707300150.12888,258659872.66595,7.02741e-05
10526006,2026-02-12T23:26:01.605220,HYPE,29.867,29.874,29.761,1.25e-05,23674799.02,707095222.33034,258669693.46559,-0.0002677914
10526197,2026-02-12T23:27:01.502879,HYPE,29.83,29.838,29.761,1.25e-05,23675216.8,706231717.144,258717171.46781,-0.0003552517
10526388,2026-02-12T23:28:01.996686,HYPE,29.858,29.872,29.761,1.25e-05,23675408.34,706900342.21572,258756707.95921,-0.0004519282
10526579,2026-02-12T23:29:02.058671,HYPE,29.858,29.869,29.761,1.25e-05,23675688.48,706908706.63584,258784362.49549,-0.0002510965
10526770,2026-02-12T23:30:01.852656,HYPE,29.87,29.878,29.761,1.25e-05,23675838.26,707197288.8262,258811512.19975,-6.69389e-05
10526961,2026-02-12T23:31:02.534539,HYPE,29.859,29.866,29.761,1.25e-05,23676229.76,706948544.40384,258874867.84287,0.0
10527152,2026-02-12T23:32:01.468107,HYPE,29.864,29.87,29.761,1.25e-05,23676448.42,707073455.61488,258886078.81187,-0.0001506528
10527343,2026-02-12T23:33:01.649038,HYPE,29.888,29.893,29.761,1.25e-05,23675505.44,707613506.590721,258944217.20911,-7.35958e-05
10527534,2026-02-12T23:34:02.320989,HYPE,29.892,29.902,29.761,1.25e-05,23676739.96,707745110.884321,258981661.99495,-0.0003344258
10527725,2026-02-12T23:35:02.390916,HYPE,29.867,29.872,29.832,1.25e-05,23678708.92,707211999.31364,255762506.40936,-0.0002544189
10527916,2026-02-12T23:36:01.554455,HYPE,29.9,29.904,29.832,1.25e-05,23679106.42,708005281.958,255787518.2978,0.0
10528107,2026-02-12T23:37:02.537667,HYPE,29.936,29.939,29.832,1.25e-05,23679536.08,708870592.09088,255811123.3254,-6.01222e-05
10528298,2026-02-12T23:38:01.581854,HYPE,29.954,29.955,29.832,1.25e-05,23678675.44,709271044.12976,255866259.4834,0.0
10528489,2026-02-12T23:39:02.448826,HYPE,29.963,29.964,29.832,1.25e-05,23683102.84,709616810.39492,255963001.85528,0.0
10528680,2026-02-12T23:40:02.407124,HYPE,29.947,29.947,29.832,1.25e-05,23683783.26,709258257.28722,256000580.18684,0.0
10528871,2026-02-12T23:41:01.715937,HYPE,29.981,29.988,29.832,1.25e-05,23683139.88,710044216.74228,256057725.8046,-0.000210084
10529062,2026-02-12T23:42:01.355034,HYPE,29.967,29.97,29.832,1.25e-05,23684146.7,709742824.1589,256113070.49708,0.0
10529253,2026-02-12T23:43:02.554739,HYPE,29.984,29.989,29.832,1.25e-05,23683916.54,710138553.53536,256150620.7452,-9.33676e-05
10529444,2026-02-12T23:44:02.585908,HYPE,30.03,30.035,29.832,1.25e-05,23680440.74,711123635.422201,256259896.39784,0.0003995339
10529635,2026-02-12T23:45:02.217997,HYPE,30.072,30.073,29.832,1.25e-05,23678663.3,712064762.7576,256430620.63824,0.0
10529826,2026-02-12T23:46:01.390290,HYPE,30.091,30.093,29.832,1.25e-05,23687216.62,712772035.31242,256658327.62656,0.0
10530017,2026-02-12T23:47:05.370413,HYPE,30.134,30.135,29.832,1.25e-05,23695260.9,714032991.9606,257052789.86928,6.6368e-05
10530208,2026-02-12T23:48:01.921224,HYPE,30.194,30.208,29.832,1.25e-05,23682425.96,715067169.436241,257665825.03104,-0.0004634534
10530399,2026-02-12T23:49:02.889375,HYPE,30.195,30.209,29.832,1.25e-05,23694695.14,715461319.752301,257966788.31352,-0.000463438
10530590,2026-02-12T23:50:01.621489,HYPE,30.182,30.19,29.515,1.25e-05,23694837.18,715157575.76676,255650227.69032,1.32494e-05
10530781,2026-02-12T23:51:01.430299,HYPE,30.218,30.227,29.515,1.25e-05,23696793.42,716069703.56556,255797374.79784,-2.64664e-05
10530972,2026-02-12T23:52:02.165442,HYPE,30.25,30.258,29.515,1.25e-05,23697344.02,716844656.605,255898396.87032,-0.0007303854
10531163,2026-02-12T23:53:01.854139,HYPE,30.204,30.208,29.515,1.25e-05,23699462.6,715818568.3704,255978877.96248,-2.97934e-05
10531354,2026-02-12T23:54:04.701447,HYPE,30.242,30.249,29.515,1.25e-05,23706575.92,716934268.972641,256170367.7376,0.0
10531545,2026-02-12T23:55:01.777130,HYPE,30.28,30.285,29.515,1.25e-05,23705620.3,717806182.684,256255763.79744,0.0
10531736,2026-02-12T23:56:01.278058,HYPE,30.319,30.324,29.515,1.25e-05,23707039.66,718773735.45154,256386653.98176,-3.62749e-05
10531927,2026-02-12T23:57:01.274117,HYPE,30.329,30.333,29.515,1.25e-05,23706717.14,719001024.13906,256514498.47392,0.0
10532118,2026-02-12T23:58:01.663257,HYPE,30.375,30.378,29.515,1.25e-05,23700692.48,719908534.080001,256878814.4388,0.0
10532309,2026-02-12T23:59:02.269951,HYPE,30.428,30.433,29.515,1.25e-05,23702863.5,721230730.578001,257212475.3076,0.0
10532500,2026-02-13T00:00:04.111625,HYPE,30.429,30.43,29.515,1.25e-05,23697798.82,721100320.29378,257510176.41688,-0.0004765035
10532691,2026-02-13T00:01:01.675909,HYPE,30.37,30.375,29.515,1.25e-05,23689425.64,719447856.6868,257851778.79312,0.0
10532882,2026-02-13T00:02:01.576044,HYPE,30.378,30.384,29.515,1.25e-05,23689559.04,719641424.51712,258000645.348881,0.0
10533073,2026-02-13T00:03:03.421150,HYPE,30.356,30.355,29.515,1.25e-05,23692357.9,719205216.4124,258125087.349041,0.0005139186
10533264,2026-02-13T00:04:01.821161,HYPE,30.347,30.354,29.515,1.25e-05,23687916.94,718857215.37818,258332462.080321,-0.0006226527
10533455,2026-02-13T00:05:02.236709,HYPE,30.338,30.346,29.354,1.25e-05,23687821.22,718641120.17236,256480049.88091,0.0006261122
10533646,2026-02-13T00:06:01.960842,HYPE,30.462,30.469,29.354,1.25e-05,23688943.22,721612588.36764,256957792.91047,0.0002953822
10533837,2026-02-13T00:07:03.936824,HYPE,30.522,30.526,29.354,1.25e-05,23666573.2,722351147.2104,257763943.82263,0.0
10534028,2026-02-13T00:08:02.152373,HYPE,30.552,30.547,29.354,1.25e-05,23678570.48,723427685.304959,258448364.17371,0.0008413265
10534219,2026-02-13T00:09:02.392514,HYPE,30.552,30.555,29.354,1.25e-05,23678267.44,723418426.82688,258684542.35407,0.0
10534410,2026-02-13T00:10:03.853388,HYPE,30.579,30.584,29.354,1.25e-05,23675038.16,723958991.89464,258961451.75951,-0.0006833639
10534601,2026-02-13T00:11:05.539582,HYPE,30.587,30.592,29.354,1.25e-05,23672075.68,724057778.82416,259266887.11067,-0.0006995293
10534792,2026-02-13T00:12:01.849408,HYPE,30.587,30.601,29.354,1.25e-05,23675800.2,724171700.7174,259399087.03371,0.0
10534983,2026-02-13T00:13:02.010915,HYPE,30.621,30.624,29.354,1.25e-05,23678825.7,725069321.7597,259528412.72787,0.0
10535174,2026-02-13T00:14:01.382673,HYPE,30.655,30.657,29.354,1.25e-05,23675398.56,725769342.8568,259778845.20911,-2.60952e-05
10535365,2026-02-13T00:15:02.536840,HYPE,30.66,30.664,29.354,1.25e-05,23678862.8,725993933.448,259941430.06979,-6.52231e-05
10535556,2026-02-13T00:16:03.025273,HYPE,30.664,30.673,29.354,1.25e-05,23676387.62,726012749.97968,260184758.25419,0.0
10535747,2026-02-13T00:17:02.029153,HYPE,30.677,30.68,29.354,1.25e-05,23678817.1,726395072.1767,260355400.77659,0.0
10535938,2026-02-13T00:18:01.480968,HYPE,30.68,30.686,29.354,1.25e-05,23690860.26,726835592.776799,260555151.59639,-0.0001955289
10536129,2026-02-13T00:19:02.052224,HYPE,30.667,30.672,29.354,1.25e-05,23702063.42,726871178.901139,260904657.50699,-0.0003064684
10536320,2026-02-13T00:20:03.093783,HYPE,30.634,30.648,29.375,1.25e-05,23700802.7,726050389.9118,258431652.57799,0.0002773427
10536511,2026-02-13T00:21:03.026171,HYPE,30.68,30.694,29.375,1.25e-05,23740833.54,728368773.0072,259343000.84239,-0.0001596403
10536702,2026-02-13T00:22:02.843788,HYPE,30.65,30.654,29.375,1.25e-05,23738962.58,727599203.077,259657121.43379,-9.78665e-05
10536893,2026-02-13T00:23:03.316082,HYPE,30.805,30.814,29.375,1.25e-05,23734804.18,731150642.7649,260568324.36979,-0.0004867917
10537084,2026-02-13T00:24:01.339749,HYPE,30.771,30.779,29.375,1.25e-05,23734555.3,730336001.1363,260682298.01419,-0.0002274278
10537275,2026-02-13T00:25:02.296003,HYPE,30.776,30.784,29.375,1.25e-05,23736305.68,730508543.60768,260913643.04419,-0.0004450364
10537466,2026-02-13T00:26:01.788842,HYPE,30.779,30.785,29.375,1.25e-05,23738980.92,730662093.73668,261098284.30939,-0.0001721618
10537657,2026-02-13T00:27:01.733150,HYPE,30.751,30.757,29.375,1.25e-05,23735240.38,729882376.92538,261338514.60739,-2.92616e-05
10537848,2026-02-13T00:28:01.372258,HYPE,30.726,30.733,29.375,1.25e-05,23734925.16,729279310.46616,261484820.44819,0.0
10538039,2026-02-13T00:29:03.941261,HYPE,30.718,30.721,29.375,1.25e-05,23733115.52,729033842.54336,261656009.63839,-0.0001822857
10538230,2026-02-13T00:30:01.815417,HYPE,30.723,30.727,29.375,1.25e-05,23734708.34,729201444.32982,261805823.67619,0.0001920135
10538421,2026-02-13T00:31:01.426178,HYPE,30.775,30.779,29.375,1.25e-05,23736432.3,730488704.0325,261900149.07923,9.74691e-05
10538612,2026-02-13T00:32:01.607977,HYPE,30.764,30.769,29.375,1.25e-05,23742386.88,730410789.97632,262094396.29619,-0.0001982515
10538803,2026-02-13T00:33:01.583767,HYPE,30.802,30.807,29.375,1.25e-05,23744559.92,731379934.65584,262244495.24483,-0.0003667998
10538994,2026-02-13T00:34:02.011036,HYPE,30.742,30.747,29.465,1.25e-05,23746987.36,730029885.42112,258609544.71753,-0.0001431034
10539185,2026-02-13T00:35:03.080153,HYPE,30.772,30.778,29.465,1.25e-05,23742786.78,730613034.79416,258915580.61065,-0.0004321268
10539376,2026-02-13T00:36:02.336976,HYPE,30.724,30.724,29.465,1.25e-05,23738701.66,729347869.80184,259243777.77449,0.0
10539567,2026-02-13T00:37:01.782845,HYPE,30.728,30.735,29.465,1.25e-05,23739000.18,729451997.53104,259342086.87049,1.30145e-05
10539758,2026-02-13T00:38:01.711516,HYPE,30.744,30.748,29.465,1.25e-05,23740809.44,729887445.42336,259446897.85993,-5.52881e-05
10539949,2026-02-13T00:39:02.270614,HYPE,30.731,30.729,29.465,1.25e-05,23741100.5,729587759.4655,259609126.46361,-3.90511e-05
10540140,2026-02-13T00:40:02.866590,HYPE,30.739,30.747,29.465,1.25e-05,23751231.64,730089109.38196,259917392.56089,2.27664e-05
10540331,2026-02-13T00:41:02.757090,HYPE,30.786,30.792,29.465,1.25e-05,23751023.44,731199007.62384,259995928.26601,0.0
10540522,2026-02-13T00:42:01.499417,HYPE,30.792,30.797,29.465,1.25e-05,23752686.8,731392731.945601,260120793.57337,0.0
10540713,2026-02-13T00:43:01.981952,HYPE,30.806,30.811,29.465,1.25e-05,23755266.86,731804750.889161,260201024.98361,0.0002499107
10540904,2026-02-13T00:44:02.276507,HYPE,30.888,30.896,29.465,1.25e-05,23787346.8,734743567.9584,261521382.37897,-0.0004207664
10541095,2026-02-13T00:45:01.325907,HYPE,30.917,30.919,29.465,1.25e-05,23793929.14,735636907.22138,261767103.06281,0.0
10541286,2026-02-13T00:46:01.517851,HYPE,30.951,30.952,29.465,1.25e-05,23792288.12,736395109.60212,261913126.16401,-0.0002520031
10541477,2026-02-13T00:47:02.193531,HYPE,30.891,30.892,29.465,1.25e-05,23793644.86,735009483.37026,262008049.94561,-0.0002395442
10541668,2026-02-13T00:48:02.064238,HYPE,30.883,30.887,29.465,1.25e-05,23789968.04,734705582.97932,262203737.36921,-8.41778e-05
10541859,2026-02-13T00:49:02.897170,HYPE,30.916,30.92,29.465,1.25e-05,23799660.76,735790312.05616,262449194.86161,-0.0001293661
10542050,2026-02-13T00:50:02.682002,HYPE,30.921,30.928,29.366,1.25e-05,23799393.74,735901053.83454,260755831.43836,0.0
10542241,2026-02-13T00:51:01.717097,HYPE,30.923,30.932,29.366,1.25e-05,23801979.12,736028600.32776,260830263.60836,-0.0003782491
10542432,2026-02-13T00:52:02.403326,HYPE,30.946,30.948,29.366,1.25e-05,23820228.94,737140804.77724,261416750.76716,-0.0005590022
10542623,2026-02-13T00:53:01.370243,HYPE,30.902,30.901,29.366,1.25e-05,23818717.7,736046014.3654,261460695.50796,0.0
10542814,2026-02-13T00:54:02.143305,HYPE,30.885,30.891,29.366,1.25e-05,23817037.22,735589194.5397,261570052.43636,-0.000343142
10543005,2026-02-13T00:55:02.790611,HYPE,30.926,30.932,29.366,1.25e-05,23817527.56,736580857.32056,261599277.71116,0.0008728825
10543196,2026-02-13T00:56:01.973089,HYPE,31.048,31.053,29.366,1.25e-05,23809783.44,739246156.24512,261966738.41196,0.0
10543387,2026-02-13T00:57:01.537539,HYPE,31.065,31.075,29.366,1.25e-05,23809452.44,739640640.0486,262325837.41716,-0.0004086887
10543578,2026-02-13T00:58:03.175845,HYPE,31.094,31.102,29.366,1.25e-05,23813447.46,740455335.321241,262459685.76836,-0.0001157482
10543769,2026-02-13T00:59:01.735434,HYPE,31.034,31.041,29.366,1.25e-05,23807603.14,738845155.846761,262701732.16636,-0.0004155794
10543960,2026-02-13T01:00:03.200923,HYPE,31.069,31.076,29.366,1.25e-05,23800274.24,739450720.36256,263077045.50836,0.0
10544151,2026-02-13T01:01:01.683938,HYPE,31.081,31.086,29.366,1.25e-05,23799594.44,739715194.78964,263198160.34661,-9.65065e-05
10544342,2026-02-13T01:02:01.987601,HYPE,31.15,31.157,29.366,1.25e-05,23790316.12,741068347.138,263926473.46013,-0.0010270565
10544533,2026-02-13T01:03:03.481503,HYPE,31.143,31.153,29.366,1.25e-05,23789257.7,740868852.5511,264042281.90063,-0.0005135942
10544724,2026-02-13T01:04:01.553496,HYPE,31.167,31.172,29.366,1.25e-05,23799173.72,741748847.33124,264549432.12518,0.0
10544915,2026-02-13T01:05:02.288798,HYPE,31.128,31.133,29.527,1.25e-05,23824079.14,741595935.46992,264808560.00337,3.21203e-05
10545106,2026-02-13T01:06:01.880170,HYPE,31.213,31.217,29.527,1.25e-05,23823204.28,743593675.19164,265174240.57621,0.0
10545297,2026-02-13T01:07:01.757666,HYPE,31.188,31.189,29.527,1.25e-05,23827732.14,743139309.98232,265486494.81373,-0.0002244381
10545488,2026-02-13T01:08:03.239248,HYPE,31.116,31.116,29.527,1.25e-05,23828670.18,741452901.32088,265570879.74568,0.0001639028
10545679,2026-02-13T01:09:01.869497,HYPE,31.076,31.081,29.527,1.25e-05,23819515.44,740215261.81344,265866563.10526,-0.000386088
10545870,2026-02-13T01:10:02.898199,HYPE,31.185,31.194,29.527,1.25e-05,23832928.64,743229879.6384,266490645.8254,0.0
10546061,2026-02-13T01:11:01.587385,HYPE,31.2,31.209,29.527,1.25e-05,23830760.3,743519721.36,266556353.79112,0.0
10546252,2026-02-13T01:12:01.788942,HYPE,31.267,31.273,29.527,1.25e-05,23825522.4,744952608.8808,266911835.82487,-0.0001918588
10546443,2026-02-13T01:13:01.511384,HYPE,31.259,31.276,29.527,1.25e-05,23825034.38,744746749.68442,267030145.96387,-9.592e-06
10546634,2026-02-13T01:14:02.015734,HYPE,31.293,31.298,29.527,1.25e-05,23825388.78,745567891.09254,267075518.0731,-3.19509e-05
10546825,2026-02-13T01:15:01.576633,HYPE,31.254,31.259,29.527,1.25e-05,23825288.52,744635567.40408,267183041.54722,-1.91945e-05
10547016,2026-02-13T01:16:01.482070,HYPE,31.109,31.116,29.527,1.25e-05,23819196.24,740991375.830161,267849243.80251,0.0
10547207,2026-02-13T01:17:01.888838,HYPE,31.04,31.048,29.527,1.25e-05,23817784.16,739304020.326401,268097750.81698,-0.0003607318
10547398,2026-02-13T01:18:01.649371,HYPE,30.99,30.994,29.527,1.25e-05,23817593.86,738107233.721401,268246095.25135,0.0001290572
10547589,2026-02-13T01:19:02.188589,HYPE,30.915,30.909,29.527,1.25e-05,23798757.74,735738595.532101,269936842.47853,0.0
10547780,2026-02-13T01:20:02.357742,HYPE,30.884,30.891,29.715,1.25e-05,23788620.68,734687761.08112,268932718.75738,0.0
10547971,2026-02-13T01:21:02.458579,HYPE,30.876,30.883,29.715,1.25e-05,23780416.62,734244143.55912,269223298.99315,-0.0001359972
10548162,2026-02-13T01:22:01.383010,HYPE,30.88,30.891,29.715,1.25e-05,23779941.38,734324589.8144,269361128.40355,0.000119776
10548353,2026-02-13T01:23:02.344020,HYPE,30.889,30.906,29.715,1.25e-05,23775563.96,734403395.16044,269482031.33482,-0.0003235618
10548544,2026-02-13T01:24:01.692178,HYPE,30.881,30.891,29.715,1.25e-05,23774473.62,734179519.85922,269564212.08952,0.0
10548735,2026-02-13T01:25:03.216158,HYPE,30.871,30.881,29.715,1.25e-05,23770413.02,733816420.34042,269901966.0223,-0.000123053
10548926,2026-02-13T01:26:01.879069,HYPE,30.845,30.855,29.715,1.25e-05,23770540.54,733202322.9563,269991378.88342,-0.0002495544
10549117,2026-02-13T01:27:01.964318,HYPE,30.812,30.823,29.715,1.25e-05,23773099.78,732496750.42136,270081699.8986,-0.0002271031
10549308,2026-02-13T01:28:01.700418,HYPE,30.827,30.838,29.715,1.25e-05,23775776.1,732935849.8347,270197055.46486,-0.0004215578
10549499,2026-02-13T01:29:02.459077,HYPE,30.802,30.815,29.715,1.25e-05,23777327.12,732389229.95024,270462054.257051,-0.0002985559
10549690,2026-02-13T01:30:02.507315,HYPE,30.778,30.791,29.715,1.25e-05,23775478.84,731761687.73752,270609405.86215,-0.0002111006
10549881,2026-02-13T01:31:03.177671,HYPE,30.813,30.828,29.715,1.25e-05,23771898.74,732483515.87562,270847642.61713,-0.0004865707
10550072,2026-02-13T01:32:02.052667,HYPE,30.872,30.886,29.715,1.25e-05,23767960.94,733764490.13968,271295753.27497,-0.0004532798
10550263,2026-02-13T01:33:01.931766,HYPE,30.801,30.814,29.715,1.25e-05,23769315.3,732118680.555299,271415500.73434,-0.0005516973
10550454,2026-02-13T01:34:01.544018,HYPE,30.807,30.819,29.715,1.25e-05,23770507.48,732298023.936359,271447991.70547,-0.0001622376
10550645,2026-02-13T01:35:01.335958,HYPE,30.699,30.71,29.828,1.25e-05,23771241.44,729753340.96656,270448500.97705,0.0
