class,hash,time,token,type,amount,from,to,px
PERP,0x944f95735af08ced95c9042f5570d80202270058f5f3abbf381840c619f466d8,1762945813141,HYPE-USD,Close Long,-12.26,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xa99ad01cf8806b43ab14042f55704d02025f000293838a154d637b6fb784452e,1762945800591,HYPE-USD,Close Long,-957.97,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x1841619ccce9396e19bb042f556fca020164008267ec5840bc0a0cef8bed1358,1762945790478,HYPE-USD,Close Long,-88.31,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x692b48f2b3bb5e1d6aa5042f556fca02015900d84ebe7cef0cf3f44572bf3808,1762945790478,HYPE-USD,Close Long,-55.88,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x1aba301e467ab4221c33042f556fc902012a0003e17dd2f4be82db71057e8e0c,1762945790416,HYPE-USD,Close Long,-30.58,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x39c8ead29a27b9f93b42042f556fc90201030102352ad8cbdd919625592b93e3,1762945790416,HYPE-USD,Close Long,-301.83,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x8b2604a7fdd8a6a18c9f042f556fc9020103010198dbc5732eeeaffabcdc808c,1762945790416,HYPE-USD,Close Long,-1347.34,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xdc831e7d61899349ddfc042f556fc90201030062fc8cb21b804bc9d0208d6d34,1762945790416,HYPE-USD,Close Long,-925.2,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x45e769a4950f7f6c4761042f556fc901fb00818a30029e3ee9b014f754035956,1762945790416,HYPE-USD,Close Long,-159.37,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x817dc075d1b5faca82f7042f556fc80201c3005b6cb9199c25466bc890b9d4b5,1762945790336,HYPE-USD,Close Long,-257.36,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x602f09440daf0d1661a8042f556fc80201b30103a8a22be803f7b496cca2e701,1762945790336,HYPE-USD,Close Long,-1069.47,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xb18c2319715ff9beb305042f556fc80201b301020c5318905554ce6c3053d3a9,1762945790336,HYPE-USD,Close Long,-654.35,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x02e93ceed500e6670462042f556fc80201b3010170040539a6b1e8419404c051,1762945790336,HYPE-USD,Close Long,-795.02,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x544656c438b1d30f55c0042f556fc80201b300a9d3b4f1e1f80f0216f7b5acf9,1762945790336,HYPE-USD,Close Long,-532.32,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x4be535e33e3d74c74d5e042f556fc80201b10102d9309399efade135fd314eb1,1762945790336,HYPE-USD,Close Long,-1072.48,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x23518f219f5a442924cb042f556fc80201ad00073a5d62fbc71a3a745e5e1e13,1762945790336,HYPE-USD,Close Long,-142.22,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x0ad72b5052a67cb60c50042f556fc80201aa0035eda99b88ae9fd6a311aa56a0,1762945790336,HYPE-USD,Close Long,-135.83,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xb118f099f47131c5b292042f556fc80201a801038f74509754e19becb3750bb0,1762945790336,HYPE-USD,Close Long,-296.47,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x53d32444bbd30b16554c042f556fc80201a8010156d629e8f79bcf977ad6e500,1762945790336,HYPE-USD,Close Long,-1677.02,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xa5303e1a1f83f7bea6a9042f556fc80201a800ffba87169048f8e96cde87d1a9,1762945790336,HYPE-USD,Close Long,-1216.19,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x9ccf1d39250f99769e48042f556fc80201a60102c002b8484097c88be4037361,1762945790336,HYPE-USD,Close Long,-1523.4,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xee2c370e88b0861eefa5042f556fc80201a6010123b3a4f091f4e26147b46009,1762945790336,HYPE-USD,Close Long,-598.84,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xd9e263adb94eedcfdb5c042f556fc80201a4009354420ca17dab0f007842c7ba,1762945790336,HYPE-USD,Close Long,-217.48,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
DUST,00000000000000000000000000000000000000597,1762905600096,UXPL,Spot Dust Conversion,-0.071027,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,0.263
PERP,0x172730d3b14d720e18a0042f4106370202b900b94c4090e0baefdc2670414bf8,1762836983322,HYPE-USD,Close Long,-5.61,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x67197cf8f5dc72156893042f41020b020ac600de90df90e70ae2284bb4d04c00,1762836899047,HYPE-USD,Close Long,-84.83,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x96b5d095970140f7982f042f4101f1020553007b32045fc93a7e7be856051ae2,1762836897016,HYPE-USD,Close Long,-38.39,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x0c3834ca9508bc400db1042f4101c602044a00b0300bdb12b000e01d540c962a,1762836893216,HYPE-USD,Close Long,-57.09,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x0443d8fcb1d179db05bd042f4101b50204b400e24cd498ada80c844f70d553c5,1762836891048,HYPE-USD,Close Long,-19.16,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x9634a2da8ba18bcd97ae042f4101b402051e00c026a4aa9f39fd4e2d4aa565b8,1762836890846,HYPE-USD,Close Long,-73.53,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xeba188dd367487a1ed1b042f4101b302051800c2d177a6738f6a342ff578618c,1762836890641,HYPE-USD,Close Long,-0.49,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xd395c36218e2de71d50f042f4101b202049c0047b3e5fd43775e6eb4d7e6b85c,1762836890484,HYPE-USD,Close Long,-0.49,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x5f061a8c9b06a5b5607f042f41019f01ad0032723609c48702cec5df5a0a7fa0,1762836888959,HYPE-USD,Close Long,-1.37,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x0e4222b9bd1d45e80fbb042f410196020263009f581064bab20ace0c7c111fd2,1762836888358,HYPE-USD,Close Long,-0.4,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xf818a11bbb41ce62f992042f41019302028d00015644ed359be14c6e7a45a84d,1762836888154,HYPE-USD,Close Long,-1,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xfe25063eb02891beff9e042f4101850201d100244b2bb091a1edb1916f2c6ba9,1762836887199,HYPE-USD,Close Long,-25,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x7c06cf0766aee6d77d80042f41018402033e00ed01a205a91fcf7a5a25a2c0c2,1762836887144,HYPE-USD,Close Long,-19.63,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x4cd0e5afb77bdd644e4a042f4101110206520095527efc36f0999102767fb74e,1762836877409,HYPE-USD,Close Long,-0.48,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xf8209b9e42c861a1f99a042f41010a0204320083ddcb80749be946f101cc3b8c,1762836876951,HYPE-USD,Close Long,-5.07,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xcbdde8bfd333d0d1cd57042f41010702052000a56e36efa36fa694129237aabc,1762836876783,HYPE-USD,Close Long,-5.65,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x238415052e48500824fd042f41010402064800eac94b6edac74cc057ed4c29f2,1762836876583,HYPE-USD,Close Long,-10,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x9db738ccc0ff8cc09f30042f4100fb02019800b25bf2ab92417fe41f7ff366ab,1762836875811,HYPE-USD,Close Long,-11.61,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x842580a1fce70c0a859f042f4100ed020175008797ea2adc27ee2bf4bbeae5f5,1762836874861,HYPE-USD,Close Long,-1,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x284a31811563a55729c3042f4100ea02018c0066b066c429cc12dcd3d4677f41,1762836874553,HYPE-USD,Close Long,-5000,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x6c00226b1eee306a6d79042f4100e202040c0050b9e14f3c0fc8cdbddde20a55,1762836874003,HYPE-USD,Close Long,-25,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x52ed58f41e0a2c315467042f4100d602040a00d9b90d4b03f6b60446dd0e061b,1762836872995,HYPE-USD,Close Long,-2.6,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x0598c1773976d1c00712042f4100d4020763005cd479f092a9616cc9f87aabaa,1762836872889,HYPE-USD,Close Long,-21.01,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xa91cc0da7a748204aa96042f40ff2402026300c01577a0d64ce56c2d39785bef,1762836841312,HYPE-USD,Close Long,-50,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xbbbd6b3091ee33e4bd37042f40ff1601b80083162ce152b65f86168350e20dcf,1762836839904,HYPE-USD,Close Long,-6.54,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xecf50d0eaf895ca6ee6e042f40fefd0201df00f44a8c7b7890bdb8616e8d3691,1762836837548,HYPE-USD,Close Long,-0.49,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x104ad57f9641ba8611c4042f40fedc02019000653144d958b41380d255459470,1762836834726,HYPE-USD,Close Long,-0.28,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xdf560ddcfcea2b9fe0cf042f40fedc02018a00c297ed4a71831eb92fbbee058a,1762836834726,HYPE-USD,Close Long,-0.4,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xb7fdce38495f940cb977042f40fedb01ae00e61de452b2de5bc6798b08536df7,1762836834657,HYPE-USD,Close Long,-1,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x27ade4f76b90c8b62927042f40fece02017300dd0693e788cb76904a2a94a2a0,1762836833652,HYPE-USD,Close Long,-25,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x26416939b615b17927bb042f40fecb0201aa001f5118d04bca0a148c75198b63,1762836833424,HYPE-USD,Close Long,-5.07,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x841be6f034ba1ed18595042f40febc0201af00d5cfbd3da327e49242f3bdf8bc,1762836832115,HYPE-USD,Close Long,-5000,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xb10ff0968838f599b289042f40fea502045a007c233c146b54d89be9473ccf84,1762836830498,HYPE-USD,Close Long,-2.04,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xf97f63a191865f3bfaf9042f40fe9602034200872c897e0e9d480ef4508a3926,1762836829325,HYPE-USD,Close Long,-313.43,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x6cf423e4babf69626e6d042f40fe8502026200ca55b2883410bccf3779b3434d,1762836828069,HYPE-USD,Close Long,-70.09,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x117e4c85a564bee312f8042f40fe7a0202bc006b4067ddb5b546f7d8646898cd,1762836827312,HYPE-USD,Close Long,-49,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xcb652c3f972f1fc3ccde042f40fe77020187002532223e956f2dd7925622f9ae,1762836827113,HYPE-USD,Close Long,-3.35,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x317191379c7a60ef32eb042f40fe6f0201cc001d377d7fc1d53a3c8a5b7e3ad9,1762836826407,HYPE-USD,Close Long,-2.42,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xf2e18065fd3d887bf45b042f40fe6402032f004b9830a74e96aa2bb8bc316266,1762836825488,HYPE-USD,Close Long,-5.9,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x4fb88e5975de101e5132042f40fe6002085d003f10d12ef0f38139ac34d1ea08,1762836825186,HYPE-USD,Close Long,-191.79,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xea11a12342bb8b26eb8b042f40fe6002085b0008ddbea9f88dda4c7601bf6511,1762836825186,HYPE-USD,Close Long,-114.59,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xfc5d024b4c936ce5fdd6042f40fe5d0209f80030e7968bb8a025ad9e0b9746d0,1762836824988,HYPE-USD,Close Long,-113.67,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xf0379f01f80980f2f1b1042f40fe5c02048c00e7930c9fc594004a54b70d5add,1762836824948,HYPE-USD,Close Long,-71.69,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x91a41aea9d101a60931d042f40fe5902035400d038133932356cc63d5c13f44b,1762836824754,HYPE-USD,Close Long,-47.84,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xb1993a9dea8ab029b312042f40fe590203430083858dcefb5561e5f0a98e8a14,1762836824754,HYPE-USD,Close Long,-236.17,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x88bc9fb747f7507f8a36042f40fe56020981009ce2fa6f512c854b0a06fb2a6a,1762836824540,HYPE-USD,Close Long,-132.62,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x70423be5fb43890c71bb042f40fe5602097e00cb9646a7de140ae738ba4762f7,1762836824540,HYPE-USD,Close Long,-52.36,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x9b6f756c49d854569ce9042f40fe5602094f0051e4db73283f3820bf08dc2e41,1762836824540,HYPE-USD,Close Long,-16.62,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x35c8883616b5cf5f3742042f40fe5602094d001bb1b8ee31d9913388d5b9a949,1762836824540,HYPE-USD,Close Long,-101.53,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x3985e6271719368a3aff042f40fe56020943000cb21c555cdd4e9179d61d1074,1762836824540,HYPE-USD,Close Long,-3.99,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x24b86e1f674b05e12632042f40fe53020b8d0005024e24b3c8811972264edfcb,1762836824349,HYPE-USD,Close Long,-109.5,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x71e4f7844db9c365735e042f40fe53020b8c0069e8bce23715ada2d70cbd9d50,1762836824349,HYPE-USD,Close Long,-63.73,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x0c3e0a4e1a973e6e0db7042f40fe53020b8a0033b59a5d40b006b5a0d99b1858,1762836824349,HYPE-USD,Close Long,-6.18,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x9875feff8628db8f99ef042f40fe4a02059800e5212bfa613c3eaa52452cb57a,1762836823692,HYPE-USD,Close Long,-0.49,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x2eed5d1a7dc44b7f3067042f40fe2e0202ae000018c76a51d2b6086d3cc82569,1762836821587,HYPE-USD,Close Long,-1.13,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xd41736f4233e4c17d590042f40fe2b02016c00d9be316ae977dfe246e2322602,1762836821386,HYPE-USD,Close Long,-1,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x1b129f1ad1954bdd1c8c042f40fe1d02080800006c986aafbedb4a6d909925c7,1762836820252,HYPE-USD,Close Long,-2.64,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x573f80906c17104458b9042f40fe1d0207f00076071a2f16fb082be32b1aea2e,1762836820252,HYPE-USD,Close Long,-25,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x06c965e6423bb1a40843042f40fddd0202e200cbdd3ed076aa921139013f8b8e,1762836815832,HYPE-USD,Close Long,-2.08,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x1fe9db5620a484f52163042f40fdb1020c3d003bbba7a3c7c3b286a8dfa85edf,1762836812701,HYPE-USD,Close Long,-4.57,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xa708688039d5740fa882042f40fda80204350065d4d892e14ad113d2f8d94dfa,1762836811887,HYPE-USD,Close Long,-33.87,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x5195f1798be39d04530f042f40fd8802019e005f26e6bbd6f55e9ccc4ae776ee,1762836809455,HYPE-USD,Close Long,-0.25,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x985b3b896ccaebd499d4042f40fd80020304006f07ce0aa63c23e6dc2bcec5bf,1762836808696,HYPE-USD,Close Long,-2.63,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x8719cafc92d6b1338893042f40fd74020c4900e22dd9d0052ae2764f51da8b1e,1762836807755,HYPE-USD,Close Long,-0.31,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xae89a691e1081552b003042f40fd74020c2400777c0b3424525251e4a00bef3d,1762836807755,HYPE-USD,Close Long,-0.26,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x4b73676160f4bbe94ced042f40fd720205050046fbf7dabbef3c12b41ff895d3,1762836807531,HYPE-USD,Close Long,-0.52,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xab78d7c82198b44dacf2042f40fd6902038c00adbc9bd31f4f41831ae09c8e38,1762836806549,HYPE-USD,Close Long,-13,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x18ff52601379ac161a79042f40fd010202620045ae7ccae8bcc7fdb2d27d8600,1762836798137,HYPE-USD,Close Long,-10,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x0c4124139c6d2ce80dba042f40fcf40205ca00f937604bbab009cf665b6106d2,1762836797134,HYPE-USD,Close Long,-10,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x3476c22e7da7732835f0042f40fcf30202c3001418aa91fad83f6d813cab4d12,1762836797005,HYPE-USD,Close Long,-2.64,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xc8e784570821fbf9ca61042f40fced020449003ca3251acb6cb02fa9c725d5e4,1762836796584,HYPE-USD,Close Long,-0.25,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xb881dad2a46f6096b9fb042f40fcd40202ea00b83f627f685c4a862563633a81,1762836794385,HYPE-USD,Close Long,-0.29,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xc5dbc0c18a9fbf14c755042f40fcd302020a00a72592dde669a46c14499398ff,1762836794286,HYPE-USD,Close Long,-0.3,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x27dcebf757f5a96d2956042f40fcd202011500dcf2f8c83fcba5974a16f98357,1762836794197,HYPE-USD,Close Long,-0.52,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x3a2650543c0d25483ba0042f40fcc40204c40039d700441addeefba6fb00ff32,1762836793166,HYPE-USD,Close Long,-13,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x54a9094f7ccb556f5622042f40fcb9020427003517ce7441f871b4a23bcf2f59,1762836792235,HYPE-USD,Close Long,-85.9,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x4503b1befbe22198467d042f40fcae02026000a496e5406ae8cc5d11bae5fb82,1762836791472,HYPE-USD,Close Long,-9.16,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xf8317cbc64e25854f9ab042f40fc9402057200a1ffe577279bfa280f23e6323f,1762836789421,HYPE-USD,Close Long,-2.42,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x2d86a58574559c082f00042f40fc8202065b006b0f58badad14f50d8335975f2,1762836787552,HYPE-USD,Close Long,-4.9,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x4e77e968c13fa9354ff1042f40fc7b0202bc004e5c32c807f24094bb8033831f,1762836787082,HYPE-USD,Close Long,-85.9,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x6b93ac433551ba0f6d0d042f40fc75020bec0028d054d8e10f5c5795f45593fa,1762836786604,HYPE-USD,Close Long,-0.25,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x8b81d6a9711cf1c18cfb042f40fa7f020356008f0c1010932f4a81fc3010cbac,1762836747257,HYPE-USD,Close Long,-5.27,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xc9be371236c21b07cb37042f40fa700203f400f7d1c539d96d86e264f5c5f4f2,1762836746038,HYPE-USD,Close Long,-10.85,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
